row_id,season,year_start,region,crop,area_000ha,production_kt,yield_t_ha,split,expected_yield_t_ha,yield_shortfall,low_yield_shortfall_threshold,low_yield_risk,forecast_window,window_start_month,window_end_month,window_order,n_weather_days,lat,lon,rain_sum,rain_mean,rain_days,dry_days,max_3day_rain,max_7day_rain,max_consecutive_dry_days,heavy_rain_days_10,heavy_rain_days_25,tmax_mean,tmax_max,tmin_mean,tmin_min,heat_days_25,heat_days_30,heat_days_35,heat_degree_days_30,frost_days_0,cold_days_5,radiation_sum,radiation_mean,evap_sum,evap_mean,vp_mean,vp_min,vp_max,hot_dry_days_30_rain_lt_1,high_evap_dry_days,heat_and_low_rain_days,soil_lat,soil_lon,soil_awc_topsoil_0_30,soil_awc_subsoil_30_100,soil_bulk_density_topsoil_0_30,soil_bulk_density_subsoil_30_100,soil_clay_topsoil_0_30,soil_clay_subsoil_30_100,soil_sand_topsoil_0_30,soil_sand_subsoil_30_100,soil_silt_topsoil_0_30,soil_silt_subsoil_30_100,soil_soc_topsoil_0_30,soil_soc_subsoil_30_100,soil_total_n_topsoil_0_30,soil_total_n_subsoil_30_100,soil_total_p_topsoil_0_30,soil_total_p_subsoil_30_100,soil_phc_topsoil_0_30,soil_phc_subsoil_30_100,soil_ecec_topsoil_0_30,soil_ecec_subsoil_30_100,soil_depth_of_soil,soil_depth_of_regolith,panel_key
1,1989-90,1989,New South Wales,Barley,412.9,655.6,1.587793654637927,train,1.716940676004577,0.1291470213666499,0.3361143523082599,0,May-Jun,5,6,1,61,-34.5,147.5,169.8,2.783606557377049,20,41,41.5,45.2,10,4,3,15.472131147540985,21.3,6.673770491803278,-1.4,0,0,0,0.0,4,24,498.4,8.17049180327869,74.30000000000001,1.218032786885246,11.149180327868851,5.6,17.9,0,0,0,-34.5,146.5,12.13834015528361,12.127986907958984,1.4478452404340107,1.486698031425476,20.828147252400715,30.82151848929269,61.29374504089356,49.909806387765066,8.273976802825928,7.658827304840088,1.760719855626424,0.456215603010995,0.1038892058034737,0.0406921995537621,0.025356691951553,0.0217320692858525,5.445728619893392,5.901124886104038,7.9211319287618,7.969489574432373,0.6959657073020935,4.652921199798584,New South Wales | Barley | 1989 | May-Jun
3131,2010-11,2010,South Australia,Oats,67.005,124.568,1.859085142899784,train,1.285349823306654,-0.5737353195931301,0.23121848822063432,0,May-Jun,5,6,1,61,-34.300000000000004,138.60000000000002,91.9,1.5065573770491805,18,43,31.3,53.3,18,4,1,17.42950819672131,26.9,7.003278688524589,1.0,2,0,0,0.0,0,20,554.7,9.09344262295082,127.3,2.08688524590164,10.89016393442623,6.7,15.9,0,1,0,-34.5,138.5,13.63115660349528,13.187255450657435,1.364456832408905,1.430233665875026,29.603950182596844,37.34566334315709,61.24512545267741,49.69518225533621,7.382582028706868,7.334365095411028,0.9035380880037944,0.3032716257231576,0.0772003072003523,0.0374728249652044,0.0316552435979246,0.0252950462911809,7.630554993947347,8.265178271702357,15.81173610687256,17.240935734340123,0.8727959394454956,81.20674896240234,South Australia | Oats | 2010 | May-Jun
3132,2010-11,2010,South Australia,Oats,67.005,124.568,1.859085142899784,train,1.285349823306654,-0.5737353195931301,0.23121848822063432,0,May-Jul,5,7,2,92,-34.30000000000001,138.6,122.6,1.332608695652174,26,66,31.3,53.3,18,4,1,16.53586956521739,26.9,6.178260869565217,0.5,2,0,0,0.0,0,37,831.7,9.040217391304347,176.70000000000002,1.920652173913044,10.575,6.7,15.9,0,1,0,-34.5,138.5,13.63115660349528,13.187255450657435,1.364456832408905,1.430233665875026,29.603950182596844,37.34566334315709,61.24512545267741,49.69518225533621,7.382582028706868,7.334365095411028,0.9035380880037944,0.3032716257231576,0.0772003072003523,0.0374728249652044,0.0316552435979246,0.0252950462911809,7.630554993947347,8.265178271702357,15.81173610687256,17.240935734340123,0.8727959394454956,81.20674896240234,South Australia | Oats | 2010 | May-Jul
3133,2010-11,2010,South Australia,Oats,67.005,124.568,1.859085142899784,train,1.285349823306654,-0.5737353195931301,0.23121848822063432,0,May-Aug,5,8,3,123,-34.30000000000001,138.59999999999994,197.90000000000003,1.6089430894308945,43,80,31.3,53.3,18,6,1,15.967479674796746,26.9,6.066666666666667,0.5,2,0,0,0.0,0,50,1160.2,9.432520325203251,242.8,1.9739837398373985,10.397560975609755,6.7,15.9,0,1,0,-34.5,138.5,13.63115660349528,13.187255450657435,1.364456832408905,1.430233665875026,29.603950182596844,37.34566334315709,61.24512545267741,49.69518225533621,7.382582028706868,7.334365095411028,0.9035380880037944,0.3032716257231576,0.0772003072003523,0.0374728249652044,0.0316552435979246,0.0252950462911809,7.630554993947347,8.265178271702357,15.81173610687256,17.240935734340123,0.8727959394454956,81.20674896240234,South Australia | Oats | 2010 | May-Aug
3134,2010-11,2010,South Australia,Oats,67.005,124.568,1.859085142899784,train,1.285349823306654,-0.5737353195931301,0.23121848822063432,0,May-Sep,5,9,4,153,-34.30000000000001,138.59999999999997,292.0,1.908496732026144,52,101,65.8,74.0,18,8,2,15.944444444444445,26.9,6.129411764705882,0.5,2,0,0,0.0,0,59,1552.1999999999998,10.145098039215686,318.1,2.0790849673202616,10.566666666666668,6.7,15.9,0,1,0,-34.5,138.5,13.63115660349528,13.187255450657435,1.364456832408905,1.430233665875026,29.603950182596844,37.34566334315709,61.24512545267741,49.69518225533621,7.382582028706868,7.334365095411028,0.9035380880037944,0.3032716257231576,0.0772003072003523,0.0374728249652044,0.0316552435979246,0.0252950462911809,7.630554993947347,8.265178271702357,15.81173610687256,17.240935734340123,0.8727959394454956,81.20674896240234,South Australia | Oats | 2010 | May-Sep
3135,2010-11,2010,South Australia,Oats,67.005,124.568,1.859085142899784,train,1.285349823306654,-0.5737353195931301,0.23121848822063432,0,May-Oct,5,10,5,184,-34.300000000000004,138.59999999999997,345.0,1.875,59,125,65.8,74.0,26,9,2,16.854347826086954,29.3,6.459239130434782,0.5,8,0,0,0.0,0,63,2148.4,11.67608695652174,469.3,2.5505434782608694,10.714130434782607,6.7,15.9,0,14,0,-34.5,138.5,13.63115660349528,13.187255450657435,1.364456832408905,1.430233665875026,29.603950182596844,37.34566334315709,61.24512545267741,49.69518225533621,7.382582028706868,7.334365095411028,0.9035380880037944,0.3032716257231576,0.0772003072003523,0.0374728249652044,0.0316552435979246,0.0252950462911809,7.630554993947347,8.265178271702357,15.81173610687256,17.240935734340123,0.8727959394454956,81.20674896240234,South Australia | Oats | 2010 | May-Oct
3136,2010-11,2010,South Australia,Wheat,2340.6,5948.7,2.5415278133811845,train,1.6861215374905205,-0.855406275890664,0.3639273368215884,0,May-Jun,5,6,1,61,-34.300000000000004,138.60000000000002,91.9,1.5065573770491805,18,43,31.3,53.3,18,4,1,17.42950819672131,26.9,7.003278688524589,1.0,2,0,0,0.0,0,20,554.7,9.09344262295082,127.3,2.08688524590164,10.89016393442623,6.7,15.9,0,1,0,-34.5,138.5,13.63115660349528,13.187255450657435,1.364456832408905,1.430233665875026,29.603950182596844,37.34566334315709,61.24512545267741,49.69518225533621,7.382582028706868,7.334365095411028,0.9035380880037944,0.3032716257231576,0.0772003072003523,0.0374728249652044,0.0316552435979246,0.0252950462911809,7.630554993947347,8.265178271702357,15.81173610687256,17.240935734340123,0.8727959394454956,81.20674896240234,South Australia | Wheat | 2010 | May-Jun
3137,2010-11,2010,South Australia,Wheat,2340.6,5948.7,2.5415278133811845,train,1.6861215374905205,-0.855406275890664,0.3639273368215884,0,May-Jul,5,7,2,92,-34.30000000000001,138.6,122.6,1.332608695652174,26,66,31.3,53.3,18,4,1,16.53586956521739,26.9,6.178260869565217,0.5,2,0,0,0.0,0,37,831.7,9.040217391304347,176.70000000000002,1.920652173913044,10.575,6.7,15.9,0,1,0,-34.5,138.5,13.63115660349528,13.187255450657435,1.364456832408905,1.430233665875026,29.603950182596844,37.34566334315709,61.24512545267741,49.69518225533621,7.382582028706868,7.334365095411028,0.9035380880037944,0.3032716257231576,0.0772003072003523,0.0374728249652044,0.0316552435979246,0.0252950462911809,7.630554993947347,8.265178271702357,15.81173610687256,17.240935734340123,0.8727959394454956,81.20674896240234,South Australia | Wheat | 2010 | May-Jul
3138,2010-11,2010,South Australia,Wheat,2340.6,5948.7,2.5415278133811845,train,1.6861215374905205,-0.855406275890664,0.3639273368215884,0,May-Aug,5,8,3,123,-34.30000000000001,138.59999999999994,197.90000000000003,1.6089430894308945,43,80,31.3,53.3,18,6,1,15.967479674796746,26.9,6.066666666666667,0.5,2,0,0,0.0,0,50,1160.2,9.432520325203251,242.8,1.9739837398373985,10.397560975609755,6.7,15.9,0,1,0,-34.5,138.5,13.63115660349528,13.187255450657435,1.364456832408905,1.430233665875026,29.603950182596844,37.34566334315709,61.24512545267741,49.69518225533621,7.382582028706868,7.334365095411028,0.9035380880037944,0.3032716257231576,0.0772003072003523,0.0374728249652044,0.0316552435979246,0.0252950462911809,7.630554993947347,8.265178271702357,15.81173610687256,17.240935734340123,0.8727959394454956,81.20674896240234,South Australia | Wheat | 2010 | May-Aug
3139,2010-11,2010,South Australia,Wheat,2340.6,5948.7,2.5415278133811845,train,1.6861215374905205,-0.855406275890664,0.3639273368215884,0,May-Sep,5,9,4,153,-34.30000000000001,138.59999999999997,292.0,1.908496732026144,52,101,65.8,74.0,18,8,2,15.944444444444445,26.9,6.129411764705882,0.5,2,0,0,0.0,0,59,1552.1999999999998,10.145098039215686,318.1,2.0790849673202616,10.566666666666668,6.7,15.9,0,1,0,-34.5,138.5,13.63115660349528,13.187255450657435,1.364456832408905,1.430233665875026,29.603950182596844,37.34566334315709,61.24512545267741,49.69518225533621,7.382582028706868,7.334365095411028,0.9035380880037944,0.3032716257231576,0.0772003072003523,0.0374728249652044,0.0316552435979246,0.0252950462911809,7.630554993947347,8.265178271702357,15.81173610687256,17.240935734340123,0.8727959394454956,81.20674896240234,South Australia | Wheat | 2010 | May-Sep
3140,2010-11,2010,South Australia,Wheat,2340.6,5948.7,2.5415278133811845,train,1.6861215374905205,-0.855406275890664,0.3639273368215884,0,May-Oct,5,10,5,184,-34.300000000000004,138.59999999999997,345.0,1.875,59,125,65.8,74.0,26,9,2,16.854347826086954,29.3,6.459239130434782,0.5,8,0,0,0.0,0,63,2148.4,11.67608695652174,469.3,2.5505434782608694,10.714130434782607,6.7,15.9,0,14,0,-34.5,138.5,13.63115660349528,13.187255450657435,1.364456832408905,1.430233665875026,29.603950182596844,37.34566334315709,61.24512545267741,49.69518225533621,7.382582028706868,7.334365095411028,0.9035380880037944,0.3032716257231576,0.0772003072003523,0.0374728249652044,0.0316552435979246,0.0252950462911809,7.630554993947347,8.265178271702357,15.81173610687256,17.240935734340123,0.8727959394454956,81.20674896240234,South Australia | Wheat | 2010 | May-Oct
3141,2010-11,2010,Tasmania,Barley,10.889,39.06,3.5871062540178165,train,3.1946180136488493,-0.3924882403689671,0.3361143523082599,0,May-Jun,5,6,1,61,-41.5,147.20000000000007,138.0,2.262295081967213,16,45,48.0,49.1,16,5,1,13.891803278688526,18.9,3.4081967213114748,-2.9,0,0,0,0.0,10,47,379.6,6.222950819672132,73.89999999999999,1.2114754098360654,9.240983606557377,5.6,15.9,0,0,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Barley | 2010 | May-Jun
3142,2010-11,2010,Tasmania,Barley,10.889,39.06,3.5871062540178165,train,3.1946180136488493,-0.3924882403689671,0.3361143523082599,0,May-Jul,5,7,2,92,-41.5,147.20000000000005,193.4,2.1021739130434782,23,69,48.0,49.1,16,7,1,13.492391304347825,18.9,2.9130434782608696,-2.9,0,0,0,0.0,23,71,566.0,6.152173913043479,105.3,1.1445652173913043,8.98695652173913,5.6,15.9,0,0,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Barley | 2010 | May-Jul
3143,2010-11,2010,Tasmania,Barley,10.889,39.06,3.5871062540178165,train,3.1946180136488493,-0.3924882403689671,0.3361143523082599,0,May-Aug,5,8,3,123,-41.5,147.20000000000002,288.3,2.3439024390243905,35,88,48.0,49.1,16,9,2,13.34390243902439,18.9,2.977235772357724,-2.9,0,0,0,0.0,28,93,819.3999999999999,6.661788617886177,153.5,1.2479674796747968,8.978048780487805,5.6,15.9,0,0,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Barley | 2010 | May-Aug
3144,2010-11,2010,Tasmania,Barley,10.889,39.06,3.5871062540178165,train,3.1946180136488493,-0.3924882403689671,0.3361143523082599,0,May-Sep,5,9,4,153,-41.5,147.20000000000005,352.8,2.3058823529411767,43,110,48.0,49.1,16,12,3,13.605228758169938,19.3,3.2777777777777777,-2.9,0,0,0,0.0,34,109,1222.1,7.987581699346404,232.6,1.5202614379084969,8.967320261437909,5.6,15.9,0,0,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Barley | 2010 | May-Sep
3145,2010-11,2010,Tasmania,Barley,10.889,39.06,3.5871062540178165,train,3.1946180136488493,-0.3924882403689671,0.3361143523082599,0,May-Oct,5,10,5,184,-41.5,147.20000000000002,413.9,2.2494565217391305,49,135,48.0,49.1,16,15,3,14.344021739130437,22.7,3.858152173913044,-2.9,0,0,0,0.0,34,121,1789.6,9.72608695652174,335.1,1.8211956521739128,9.278260869565216,4.9,18.2,0,1,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Barley | 2010 | May-Oct
3146,2010-11,2010,Tasmania,Canola,0.71,1.065,1.5,train,1.5667511646405288,0.06675116464052877,0.23538168855564479,0,May-Jun,5,6,1,61,-41.5,147.20000000000007,138.0,2.262295081967213,16,45,48.0,49.1,16,5,1,13.891803278688526,18.9,3.4081967213114748,-2.9,0,0,0,0.0,10,47,379.6,6.222950819672132,73.89999999999999,1.2114754098360654,9.240983606557377,5.6,15.9,0,0,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Canola | 2010 | May-Jun
3147,2010-11,2010,Tasmania,Canola,0.71,1.065,1.5,train,1.5667511646405288,0.06675116464052877,0.23538168855564479,0,May-Jul,5,7,2,92,-41.5,147.20000000000005,193.4,2.1021739130434782,23,69,48.0,49.1,16,7,1,13.492391304347825,18.9,2.9130434782608696,-2.9,0,0,0,0.0,23,71,566.0,6.152173913043479,105.3,1.1445652173913043,8.98695652173913,5.6,15.9,0,0,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Canola | 2010 | May-Jul
3148,2010-11,2010,Tasmania,Canola,0.71,1.065,1.5,train,1.5667511646405288,0.06675116464052877,0.23538168855564479,0,May-Aug,5,8,3,123,-41.5,147.20000000000002,288.3,2.3439024390243905,35,88,48.0,49.1,16,9,2,13.34390243902439,18.9,2.977235772357724,-2.9,0,0,0,0.0,28,93,819.3999999999999,6.661788617886177,153.5,1.2479674796747968,8.978048780487805,5.6,15.9,0,0,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Canola | 2010 | May-Aug
3149,2010-11,2010,Tasmania,Canola,0.71,1.065,1.5,train,1.5667511646405288,0.06675116464052877,0.23538168855564479,0,May-Sep,5,9,4,153,-41.5,147.20000000000005,352.8,2.3058823529411767,43,110,48.0,49.1,16,12,3,13.605228758169938,19.3,3.2777777777777777,-2.9,0,0,0,0.0,34,109,1222.1,7.987581699346404,232.6,1.5202614379084969,8.967320261437909,5.6,15.9,0,0,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Canola | 2010 | May-Sep
3150,2010-11,2010,Tasmania,Canola,0.71,1.065,1.5,train,1.5667511646405288,0.06675116464052877,0.23538168855564479,0,May-Oct,5,10,5,184,-41.5,147.20000000000002,413.9,2.2494565217391305,49,135,48.0,49.1,16,15,3,14.344021739130437,22.7,3.858152173913044,-2.9,0,0,0,0.0,34,121,1789.6,9.72608695652174,335.1,1.8211956521739128,9.278260869565216,4.9,18.2,0,1,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Canola | 2010 | May-Oct
3151,2010-11,2010,Tasmania,Lupins,0.101,0.205,2.0297029702970293,train,1.7872976344191471,-0.24240533587788216,0.2969567573004563,0,May-Jun,5,6,1,61,-41.5,147.20000000000007,138.0,2.262295081967213,16,45,48.0,49.1,16,5,1,13.891803278688526,18.9,3.4081967213114748,-2.9,0,0,0,0.0,10,47,379.6,6.222950819672132,73.89999999999999,1.2114754098360654,9.240983606557377,5.6,15.9,0,0,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Lupins | 2010 | May-Jun
3152,2010-11,2010,Tasmania,Lupins,0.101,0.205,2.0297029702970293,train,1.7872976344191471,-0.24240533587788216,0.2969567573004563,0,May-Jul,5,7,2,92,-41.5,147.20000000000005,193.4,2.1021739130434782,23,69,48.0,49.1,16,7,1,13.492391304347825,18.9,2.9130434782608696,-2.9,0,0,0,0.0,23,71,566.0,6.152173913043479,105.3,1.1445652173913043,8.98695652173913,5.6,15.9,0,0,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Lupins | 2010 | May-Jul
3153,2010-11,2010,Tasmania,Lupins,0.101,0.205,2.0297029702970293,train,1.7872976344191471,-0.24240533587788216,0.2969567573004563,0,May-Aug,5,8,3,123,-41.5,147.20000000000002,288.3,2.3439024390243905,35,88,48.0,49.1,16,9,2,13.34390243902439,18.9,2.977235772357724,-2.9,0,0,0,0.0,28,93,819.3999999999999,6.661788617886177,153.5,1.2479674796747968,8.978048780487805,5.6,15.9,0,0,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Lupins | 2010 | May-Aug
3154,2010-11,2010,Tasmania,Lupins,0.101,0.205,2.0297029702970293,train,1.7872976344191471,-0.24240533587788216,0.2969567573004563,0,May-Sep,5,9,4,153,-41.5,147.20000000000005,352.8,2.3058823529411767,43,110,48.0,49.1,16,12,3,13.605228758169938,19.3,3.2777777777777777,-2.9,0,0,0,0.0,34,109,1222.1,7.987581699346404,232.6,1.5202614379084969,8.967320261437909,5.6,15.9,0,0,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Lupins | 2010 | May-Sep
3155,2010-11,2010,Tasmania,Lupins,0.101,0.205,2.0297029702970293,train,1.7872976344191471,-0.24240533587788216,0.2969567573004563,0,May-Oct,5,10,5,184,-41.5,147.20000000000002,413.9,2.2494565217391305,49,135,48.0,49.1,16,15,3,14.344021739130437,22.7,3.858152173913044,-2.9,0,0,0,0.0,34,121,1789.6,9.72608695652174,335.1,1.8211956521739128,9.278260869565216,4.9,18.2,0,1,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Lupins | 2010 | May-Oct
